Link Vaga,Link Empresa,Cargo,Nome Empresa,Local,Tempo de Abertura,Status
https://br.linkedin.com/jobs/view/programador-vba-excel-at-luandre-servicos-temporarios-sa-sp-3610388395?refId=gZGSp%2FBrRT5Lai1rph0Puw%3D%3D&trackingId=A9dBWqrE3RJO8p55jdzusw%3D%3D&position=13&pageNum=32&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/jobs/view/programador-vba-excel-at-luandre-servicos-temporarios-sa-sp-3610388395?refId=gZGSp%2FBrRT5Lai1rph0Puw%3D%3D&trackingId=A9dBWqrE3RJO8p55jdzusw%3D%3D&position=13&pageNum=32&trk=public_jobs_jserp-result_search-card,Programador VBA - Excel,LUANDRE SERVICOS TEMPORARIOS. (SA-SP),"São Paulo, SP",Há 2 semanas,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/python-developer-at-turing-3624663356?refId=gZGSp%2FBrRT5Lai1rph0Puw%3D%3D&trackingId=HLNS1Hd3sHXqU%2F8tyYnemw%3D%3D&position=14&pageNum=32&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Python Developer,Turing,"São Paulo, SP",Há 6 dias,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-at-raster-gerenciamento-de-risco-3612632538?refId=gZGSp%2FBrRT5Lai1rph0Puw%3D%3D&trackingId=ySqJvy%2FywoGOCvkiKXQVsQ%3D%3D&position=15&pageNum=32&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/rastergr?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedor Full Stack,Raster Gerenciamento de Risco,"São Paulo, SP",Há 2 semanas,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/delmia-apriso-consultant-at-dassault-syst%C3%A8mes-3526501001?refId=gZGSp%2FBrRT5Lai1rph0Puw%3D%3D&trackingId=0z%2BAfqHGY1UlK6Rsq6axNQ%3D%3D&position=16&pageNum=32&trk=public_jobs_jserp-result_search-card,https://fr.linkedin.com/company/dassaultsystemes?trk=public_jobs_jserp-result_job-search-card-subtitle,DELMIA Apriso Consultant,Dassault Systèmes,"São Paulo, SP",Há 2 semanas,Contratando agora
https://br.linkedin.com/jobs/view/powerapps-developer-at-turing-3606001473?refId=gZGSp%2FBrRT5Lai1rph0Puw%3D%3D&trackingId=l0FLIl1DJeSbE%2Bex%2Bto8lg%3D%3D&position=17&pageNum=32&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,PowerApps Developer,Turing,"São Paulo, SP",Há 2 semanas,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/programador-log%C3%ADstico-at-aft-m%C3%A3o-de-obra-tempor%C3%A1ria-ltda-3589629846?refId=gZGSp%2FBrRT5Lai1rph0Puw%3D%3D&trackingId=iZ7U2c7kXOAJXCXJyGmn3w%3D%3D&position=18&pageNum=32&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/jobs/view/programador-log%C3%ADstico-at-aft-m%C3%A3o-de-obra-tempor%C3%A1ria-ltda-3589629846?refId=gZGSp%2FBrRT5Lai1rph0Puw%3D%3D&trackingId=iZ7U2c7kXOAJXCXJyGmn3w%3D%3D&position=18&pageNum=32&trk=public_jobs_jserp-result_search-card,Programador Logístico,AFT Mão de Obra Temporária Ltda,"Rio Grande da Serra, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/security-engineer-devsecops-remote-latin-america-at-fullstack-labs-3623719319?refId=gZGSp%2FBrRT5Lai1rph0Puw%3D%3D&trackingId=eC4TI4Lq5sDCaBHOMTX0Ew%3D%3D&position=19&pageNum=32&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/fullstack-labs?trk=public_jobs_jserp-result_job-search-card-subtitle,Security Engineer/DevSecOps - Remote - Latin America,FullStack Labs,"São Paulo, SP",Há 2 dias,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/bra-it-engineer-spec-iv-at-f1rst-digital-services-3619754443?refId=gZGSp%2FBrRT5Lai1rph0Puw%3D%3D&trackingId=FS6Gr%2FOg7tnYGaVpvpQhIQ%3D%3D&position=20&pageNum=32&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/f1rstdigitalservices?trk=public_jobs_jserp-result_job-search-card-subtitle,BRA IT Engineer Spec IV,F1RST Digital Services,"São Paulo, SP",Há 21 horas,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/devops-sre-s%C3%AAnior-h%C3%ADbrido-at-the-bridge-social-3590314775?refId=gZGSp%2FBrRT5Lai1rph0Puw%3D%3D&trackingId=ULaXu%2FQr1zS1FDkMj26fsA%3D%3D&position=21&pageNum=32&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/thebridgesocial?trk=public_jobs_jserp-result_job-search-card-subtitle,Devops|SRE - Sênior - Híbrido,The Bridge Social,"São Paulo, SP",Há 2 meses,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/devops-engineer-at-thales-3616839785?refId=gZGSp%2FBrRT5Lai1rph0Puw%3D%3D&trackingId=6BS%2Fb%2B1UxBqQOSNhDsT06g%3D%3D&position=22&pageNum=32&trk=public_jobs_jserp-result_search-card,https://fr.linkedin.com/company/thales?trk=public_jobs_jserp-result_job-search-card-subtitle,DevOps Engineer,Thales,"São Paulo, SP",Há 4 dias,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-crm-pleno-presencial-at-flexpag-3562861795?refId=gZGSp%2FBrRT5Lai1rph0Puw%3D%3D&trackingId=0Fg7Vb3q%2FP%2BKT%2FSa7TnopQ%3D%3D&position=23&pageNum=32&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/flexpagoficial?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista CRM Pleno (Presencial),Flexpag,"São Paulo, SP",Há 1 mês,
https://br.linkedin.com/jobs/view/senior-data-engineer-gcp-at-keyrus-3592892938?refId=gZGSp%2FBrRT5Lai1rph0Puw%3D%3D&trackingId=FGGnKFYyBnG3x0XmdkAjjQ%3D%3D&position=24&pageNum=32&trk=public_jobs_jserp-result_search-card,https://fr.linkedin.com/company/keyrus?trk=public_jobs_jserp-result_job-search-card-subtitle,Senior Data Engineer - GCP,Keyrus,"São Paulo, SP",Há 3 semanas,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/senior-data-analyst-bangkok-based-relocation-provided-at-agoda-3623958684?refId=gZGSp%2FBrRT5Lai1rph0Puw%3D%3D&trackingId=4d2K1MUgxUEckM9Irf7wxA%3D%3D&position=25&pageNum=32&trk=public_jobs_jserp-result_search-card,https://sg.linkedin.com/company/agoda?trk=public_jobs_jserp-result_job-search-card-subtitle,"Senior Data Analyst (Bangkok Based, Relocation Provided)",Agoda,São Paulo e Região,Há 1 dia,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/system-application-design-engineer-at-alstom-3624302770?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=9lp4BFlGoeyvUv8KI7cSeg%3D%3D&position=1&pageNum=33&trk=public_jobs_jserp-result_search-card,https://fr.linkedin.com/company/alstom?trk=public_jobs_jserp-result_job-search-card-subtitle,System Application Design Engineer,Alstom,"São Paulo, SP",Há 2 dias,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/senior-gcp-data-engineer-at-fusemachines-3619283016?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=xRyMvlfnsQV5qrO1mWv8OA%3D%3D&position=2&pageNum=33&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/fusemachines?trk=public_jobs_jserp-result_job-search-card-subtitle,Senior GCP Data Engineer,Fusemachines,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/software-performance-engineer-at-siemens-gamesa-3578402678?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=TuWwjg7bf9jNdFMzGqNNSA%3D%3D&position=3&pageNum=33&trk=public_jobs_jserp-result_search-card,https://es.linkedin.com/company/siemensgamesa?trk=public_jobs_jserp-result_job-search-card-subtitle,SOFTWARE & PERFORMANCE ENGINEER,Siemens Gamesa,São Paulo e Região,Há 2 meses,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/sre-s%C3%AAnior-at-yandeh-3585782381?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=y%2FjwnuzcWq8y196gdhnU8Q%3D%3D&position=4&pageNum=33&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/yandeh?trk=public_jobs_jserp-result_job-search-card-subtitle,SRE Sênior,Yandeh,"São Paulo, SP",Há 2 meses,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/desenvolvedor-front-end-ti-at-lupeon-servi%C3%A7os-e-tecnologia-s-a-3593047031?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=j8g9MnJtej7zsjTX7Vg8fw%3D%3D&position=5&pageNum=33&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/jobs/view/desenvolvedor-front-end-ti-at-lupeon-servi%C3%A7os-e-tecnologia-s-a-3593047031?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=j8g9MnJtej7zsjTX7Vg8fw%3D%3D&position=5&pageNum=33&trk=public_jobs_jserp-result_search-card,Desenvolvedor Front End - TI,Lupeon Serviços e Tecnologia S.A.,São Paulo e Região,Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/infrastructure-engineer-at-turing-3607458008?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=01HXgBylAilm4Dqmcd%2BprQ%3D%3D&position=6&pageNum=33&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Infrastructure Engineer,Turing,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/devops-pleno-s%C3%AAnior-at-docket-brasil-3608539820?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=SGPTyRrpMMRc4MMgAmbvJA%3D%3D&position=7&pageNum=33&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/docketbrasil?trk=public_jobs_jserp-result_job-search-card-subtitle,Devops Pleno/Sênior,Docket Brasil,"São Paulo, SP",Há 2 semanas,
https://br.linkedin.com/jobs/view/analista-de-seguran%C3%A7a-pleno-bilingue-at-proative-technology-3583524640?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=xEHndfdclHPkq%2Bj3fyrNzg%3D%3D&position=8&pageNum=33&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/proativetechnology?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Segurança Pleno | Bilingue,Proative Technology,"Barueri, SP",Há 2 meses,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/php-back-end-developer-jr-at-fator-wow%21-3586362414?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=hpe7d5g6suyrAVLR7TX%2BXg%3D%3D&position=9&pageNum=33&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/fatorwow?trk=public_jobs_jserp-result_job-search-card-subtitle,PHP Back-end Developer - Jr.,Fator WoW!,"São Paulo, SP",Há 2 meses,Contratando agora
https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-at-estad%C3%A3o-3609586510?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=Wu8CUSF1346PLyteXtKTBA%3D%3D&position=10&pageNum=33&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/estadao?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedor Full Stack,ESTADÃO,"São Paulo, SP",Há 2 semanas,
https://br.linkedin.com/jobs/view/linux-cryptography-and-security-engineer-at-canonical-3618189139?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=SrDg2h1tlKvFoQhktwwblA%3D%3D&position=11&pageNum=33&trk=public_jobs_jserp-result_search-card,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,Linux Cryptography and Security Engineer,Canonical,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/enterprise-monitoring-engineer-at-ibm-3616151232?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=a6eIUUxyug%2BKKyNPvUJ9ig%3D%3D&position=12&pageNum=33&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/ibm?trk=public_jobs_jserp-result_job-search-card-subtitle,Enterprise Monitoring Engineer,IBM,"São Paulo, SP",Há 4 dias,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/ibm-integration-bus-specialist-remote-latin-america-at-fullstack-labs-3609589026?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=kUIYC548mqhevq%2BL8Ld1Yw%3D%3D&position=13&pageNum=33&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/fullstack-labs?trk=public_jobs_jserp-result_job-search-card-subtitle,IBM Integration Bus Specialist - Remote - Latin America,FullStack Labs,"São Paulo, SP",Há 2 semanas,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/rha1624-pessoa-desenvolvedora-cobol-pl-at-spread-tecnologia-3613602344?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=N09%2FtfGBBUX9Vy4LUBDD5g%3D%3D&position=14&pageNum=33&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/spread?trk=public_jobs_jserp-result_job-search-card-subtitle,RHA1624 -Pessoa Desenvolvedora Cobol - PL,Spread Tecnologia,São Paulo e Região,Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/customer-insights-analyst-bangkok-based-relocation-provided-at-agoda-3623958696?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=Ri1up%2BoUxe7D6wliNCtgtQ%3D%3D&position=15&pageNum=33&trk=public_jobs_jserp-result_search-card,https://sg.linkedin.com/company/agoda?trk=public_jobs_jserp-result_job-search-card-subtitle,"Customer Insights Analyst (Bangkok Based, Relocation Provided)",Agoda,São Paulo e Região,Há 1 dia,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/site-reliability-engineer-sre-at-recargapay-3590318529?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=Z9VWqARdLrrHZ3DK0T2iqg%3D%3D&position=16&pageNum=33&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/recargapay?trk=public_jobs_jserp-result_job-search-card-subtitle,Site Reliability Engineer - SRE,RecargaPay,"São Paulo, SP",Há 2 meses,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/cloud-technical-lead-systems-developer-at-sas-3570300867?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=IaERd8jrPWw4cZ%2FDLYXLuw%3D%3D&position=17&pageNum=33&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/sas?trk=public_jobs_jserp-result_job-search-card-subtitle,Cloud Technical Lead / Systems Developer,SAS,"São Paulo, SP",Há 1 semana,Contratando agora
https://br.linkedin.com/jobs/view/application-developer-servicenow-at-ibm-3600896233?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=aGewAtv%2BNqtR7H3G6PkRug%3D%3D&position=18&pageNum=33&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/ibm?trk=public_jobs_jserp-result_job-search-card-subtitle,Application Developer - ServiceNow,IBM,"São Paulo, SP",Há 8 horas,Contratando agora
https://br.linkedin.com/jobs/view/enterprise-monitoring-engineer-at-ibm-3616151233?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=vgtjQddz9KN%2BUnVX6Wi%2BNQ%3D%3D&position=19&pageNum=33&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/ibm?trk=public_jobs_jserp-result_job-search-card-subtitle,Enterprise Monitoring Engineer,IBM,"São Paulo, SP",Há 4 dias,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-garantia-da-qualidade-sr-bpf-at-engenhariajob-3605666507?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=MewpNVqnbhG7cNTUKX5psg%3D%3D&position=20&pageNum=33&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/engenhariajob?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Garantia da Qualidade Sr. (Bpf),EngenhariaJob,"Guarulhos, SP",Há 2 semanas,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/test-engineer-at-continental-3593519104?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=x18gzPwYIIJw4Ajks7m70g%3D%3D&position=21&pageNum=33&trk=public_jobs_jserp-result_search-card,https://de.linkedin.com/company/continental?trk=public_jobs_jserp-result_job-search-card-subtitle,Test Engineer,Continental,"Guarulhos, SP",Há 1 mês,Contratando agora
https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-at-club-casa-design-3603686540?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=Depx6Us%2BDjuB5NW6npxqgA%3D%3D&position=22&pageNum=33&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/club-casa-design?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedor FullStack,Club&Casa Design,"São Caetano do Sul, SP",Há 2 semanas,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/engenheiro-eletricista-at-engenhariajob-3607680362?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=vrVUxNuh0ByrB%2BwZaj5IqQ%3D%3D&position=23&pageNum=33&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/engenhariajob?trk=public_jobs_jserp-result_job-search-card-subtitle,Engenheiro Eletricista,EngenhariaJob,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/firmware-engineer-at-tractian-%F0%9D%97%A8%F0%9D%97%A6-3617846887?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=sE9C6lL6eZ9edaWoaNVKqQ%3D%3D&position=24&pageNum=33&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/get-tractian?trk=public_jobs_jserp-result_job-search-card-subtitle,Firmware Engineer,TRACTIAN 𝗨𝗦,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/rha1625-pessoa-desenvolvedora-cobol-pl-at-spread-tecnologia-3613098560?refId=Yt%2FSa3rS3uwt6Aj%2FiV6T8g%3D%3D&trackingId=0KNGomTxfAjmHF%2F0iYVhlA%3D%3D&position=25&pageNum=33&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/spread?trk=public_jobs_jserp-result_job-search-card-subtitle,RHA1625_ Pessoa Desenvolvedora Cobol - PL,Spread Tecnologia,São Paulo e Região,Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-contabilidade-americana-1-vaga-s-2718623-at-visual-assessoria-empresarial-3611551553?refId=F5dFTdG%2FPCGw5gVNaTJCJw%3D%3D&trackingId=IG2OavdnSqCMzjJzwyk8zQ%3D%3D&position=1&pageNum=34&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/visualassessoria?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista Contabilidade / Americana / 1 Vaga -S- -2718623 -,Visual Assessoria Empresarial,"São Paulo, SP",Há 2 semanas,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/net-developer-at-fiap-3601449522?refId=F5dFTdG%2FPCGw5gVNaTJCJw%3D%3D&trackingId=43JVGiKY6BoLd1AR3zRY%2FA%3D%3D&position=2&pageNum=34&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/fiap?trk=public_jobs_jserp-result_job-search-card-subtitle,.NET Developer,FIAP,"São Paulo, SP",Há 3 semanas,Contratando agora
https://br.linkedin.com/jobs/view/python-engineer-at-turing-3607460189?refId=F5dFTdG%2FPCGw5gVNaTJCJw%3D%3D&trackingId=7LxX80ZJhRWfG5T0Xv%2FtAw%3D%3D&position=3&pageNum=34&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Python Engineer,Turing,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-faturamento-s%C3%AAnior-at-gto-recursos-humanos-3618086975?refId=F5dFTdG%2FPCGw5gVNaTJCJw%3D%3D&trackingId=nwOEWqTQ7RmmoiYj1nbtjA%3D%3D&position=4&pageNum=34&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/gto-recursos-humanos-ltda?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Faturamento Sênior,GTO RECURSOS HUMANOS,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/devops-pleno-at-f360-3617135092?refId=F5dFTdG%2FPCGw5gVNaTJCJw%3D%3D&trackingId=vsiOgkG4hrEVbHkkq6mxMg%3D%3D&position=5&pageNum=34&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/f-360?trk=public_jobs_jserp-result_job-search-card-subtitle,Devops Pleno,F360,"São Paulo, SP",Há 1 semana,
https://br.linkedin.com/jobs/view/python-streamlit-engineer-at-turing-3617807468?refId=F5dFTdG%2FPCGw5gVNaTJCJw%3D%3D&trackingId=2PvsSAeXIeSA5455wDjDDg%3D%3D&position=6&pageNum=34&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Python/Streamlit Engineer,Turing,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/pessoa-desenvolvedora-full-stack-s%C3%AAnior-atua%C3%A7%C3%A3o-h%C3%ADbrida-em-s%C3%A3o-paulo-at-amcom-3618001268?refId=F5dFTdG%2FPCGw5gVNaTJCJw%3D%3D&trackingId=V3ReRt6Gs2T6eF0HXMQ3fQ%3D%3D&position=7&pageNum=34&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/amcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Pessoa Desenvolvedora Full Stack Sênior - Atuação híbrida em São Paulo,AMcom,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/software-engineer-fullstack-at-gringo-3610897268?refId=F5dFTdG%2FPCGw5gVNaTJCJw%3D%3D&trackingId=4BWedEEZL%2B71tUD4Jcmg5Q%3D%3D&position=8&pageNum=34&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/gringobr?trk=public_jobs_jserp-result_job-search-card-subtitle,Software Engineer (Fullstack),Gringo,"São Paulo, SP",Há 2 semanas,Contratando agora
https://br.linkedin.com/jobs/view/desenvolvedor-web-pleno-at-fator-wow%21-3586356745?refId=F5dFTdG%2FPCGw5gVNaTJCJw%3D%3D&trackingId=nyx7WoNVVAvCfQur4s7bBQ%3D%3D&position=9&pageNum=34&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/fatorwow?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedor Web Pleno,Fator WoW!,"São Paulo, SP",Há 2 meses,Contratando agora
